run,experiment,data_kind,n,mode,trial,case_id,queries,median_ms,p95_ms,p99_ms,accept_median_ms,accept_cpu_mean_ms,rss_after_MiB,rss_before_MiB,ru_maxrss_MiB_DO_NOT_USE_AS_PHASE_PEAK,memory_limit_MiB,pressure_buffer_MiB,accepted,mean_json_body_bytes,selected_payload_sha256,timing_scope
HPC,original_e2,synthetic,4096,B2_full,2,original-n4096-B2_full-t2,200,0.1335955,0.14454689999999998,0.15405447999999997,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B2_full,3,original-n4096-B2_full-t3,200,0.13111850000000003,0.13351605,0.13642995999999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B2_full,4,original-n4096-B2_full-t4,200,0.1352605,0.14072069999999998,0.15424895999999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B3_leaf,0,original-n4096-B3_leaf-t0,200,4.140329,4.2205141500000005,4.255706439999999,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B3_leaf,1,original-n4096-B3_leaf-t1,200,4.190655,4.3128974,4.45433439,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B3_leaf,2,original-n4096-B3_leaf-t2,200,4.1118325,4.20165595,4.22586706,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B3_leaf,3,original-n4096-B3_leaf-t3,200,4.127872999999999,4.21879605,4.25203003,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B3_leaf,4,original-n4096-B3_leaf-t4,200,4.1356865,4.1971093,4.28504931,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B4_ext,0,original-n4096-B4_ext-t0,200,0.1312165,0.13845154999999998,0.15195139999999988,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B4_ext,1,original-n4096-B4_ext-t1,200,0.1337255,0.13761445,0.15030839999999998,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B4_ext,2,original-n4096-B4_ext-t2,200,0.1325925,0.1390416,0.15267291999999977,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B4_ext,3,original-n4096-B4_ext-t3,200,0.1347235,0.13857745,0.14940269,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
HPC,original_e2,synthetic,4096,B4_ext,4,original-n4096-B4_ext-t4,200,0.13339600000000001,0.13998524999999998,0.14666884999999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,archive_retrieval,ethereum_rpc_finalized_json,69,archive,0,0012-ethereum_rpc_finalized_json-n69-archive-t0-archive_retrieval,200,17.1398995,35.0093335,35.102357469999994,10.1704695,10.64324429,27.39453125,23.96875,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,ethereum_rpc_finalized_json,69,archive,1,0053-ethereum_rpc_finalized_json-n69-archive-t1-archive_retrieval,200,16.643864,33.9522628,34.04256347,9.3278645,10.217222855,27.3046875,23.96484375,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,ethereum_rpc_finalized_json,69,archive,2,0056-ethereum_rpc_finalized_json-n69-archive-t2-archive_retrieval,200,17.401249999999997,35.61954735,35.847106999999994,10.1213975,10.841436445,27.7421875,23.96875,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,ethereum_rpc_finalized_json,69,archive,3,0071-ethereum_rpc_finalized_json-n69-archive-t3-archive_retrieval,200,17.9500755,36.70425845,37.072500039999994,10.493077,10.99758782,28.16796875,23.96484375,277.3203125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,ethereum_rpc_finalized_json,69,archive,4,0051-ethereum_rpc_finalized_json-n69-archive-t4-archive_retrieval,200,17.612060999999997,36.5652882,36.65161232,10.2610065,10.89807843,30.10546875,23.96875,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,512,archive,0,0064-synthetic-n512-archive-t0-archive_retrieval,200,1.6135665000000001,1.68066315,2.1672192100000003,0.561185,0.561996055,24.61328125,23.98046875,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,512,archive,1,0041-synthetic-n512-archive-t1-archive_retrieval,200,1.5977234999999999,1.6877564,1.8202681299999997,0.5595465,0.5599814,24.61328125,23.98046875,269.375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,512,archive,2,0063-synthetic-n512-archive-t2-archive_retrieval,200,1.6314635000000002,1.67438005,1.7087027,0.5676760000000001,0.566976635,24.6171875,23.98046875,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,512,archive,3,0074-synthetic-n512-archive-t3-archive_retrieval,200,1.60419,1.6827518,1.8808623299999974,0.565224,0.565935965,24.61328125,23.98046875,277.3203125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,512,archive,4,0052-synthetic-n512-archive-t4-archive_retrieval,200,1.6096215,1.65864455,1.6862414,0.5627225,0.56232417,24.609375,23.9765625,269.86328125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,4096,archive,0,0050-synthetic-n4096-archive-t0-archive_retrieval,200,1.6763240000000001,1.73614035,2.13453699,0.5903235,0.5919325,24.60546875,23.97265625,269.86328125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,4096,archive,1,0065-synthetic-n4096-archive-t1-archive_retrieval,200,1.685092,1.7413018,1.7989484599999992,0.5909995,0.590544235,24.60546875,23.97265625,271.38671875,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,4096,archive,2,0040-synthetic-n4096-archive-t2-archive_retrieval,200,1.6961285,1.76220425,2.1315023499999985,0.5902215,0.592034395,24.609375,23.9765625,269.375,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,4096,archive,3,0073-synthetic-n4096-archive-t3-archive_retrieval,200,1.694003,1.7620556499999998,2.1525390999999994,0.590325,0.59275678,24.59375,23.97265625,277.3203125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,archive_retrieval,synthetic,4096,archive,4,0031-synthetic-n4096-archive-t4-archive_retrieval,200,1.7000635,1.7997492499999996,2.1004566599999994,0.59362,0.596440005,24.609375,23.9765625,268.0078125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,archive,0,0012-ethereum_rpc_finalized_json-n69-archive-t0-local,200,10.278291,21.1897454,21.248448059999998,10.275051,10.74106786,26.83984375,23.97265625,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,archive,1,0053-ethereum_rpc_finalized_json-n69-archive-t1-local,200,9.3355405,18.8369189,18.932740589999998,9.3314565,10.185331035,27.109375,23.96484375,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,archive,2,0056-ethereum_rpc_finalized_json-n69-archive-t2-local,200,10.268756,20.419775599999987,21.163614369999998,10.2653955,11.050642615,27.2265625,23.9609375,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,archive,3,0071-ethereum_rpc_finalized_json-n69-archive-t3-local,200,10.4514205,21.10521035,21.16160958,10.447199,11.045084935,27.26953125,23.97265625,277.3203125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,archive,4,0051-ethereum_rpc_finalized_json-n69-archive-t4-local,200,10.159590999999999,21.71964405,21.782673250000002,10.1563415,11.128337205,29.01171875,23.96875,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_cached,0,0068-ethereum_rpc_finalized_json-n69-ext_cached-t0-local,200,10.301617499999999,21.26730855,21.34440993,10.297867499999999,10.745967565,26.8203125,23.94140625,277.3203125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_cached,1,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-local,200,9.338804,18.878720299999998,18.902784,9.334536,10.19406251,27.11328125,23.953125,267.8046875,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_cached,2,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-local,200,10.3193135,21.132791649999998,21.251098990000003,10.3153225,11.062322115,26.73046875,23.95703125,267.38671875,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_cached,3,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-local,200,10.466412,21.26733705,21.34432359,10.4620695,11.067292215,27.26171875,23.94921875,265.625,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_cached,4,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-local,200,10.155766499999999,21.677702999999998,21.76191841,10.1516,11.103450685,29.0078125,23.94921875,269.86328125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_rebuild,0,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-local,200,10.2626135,21.3393391,21.44605948,10.2589745,10.743859725,26.8359375,23.97265625,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_rebuild,1,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-local,200,9.3007855,19.0399656,19.081411409999998,9.297480499999999,10.25147951,27.109375,23.96875,267.4609375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_rebuild,2,0072-ethereum_rpc_finalized_json-n69-ext_rebuild-t2-local,200,10.3120045,20.079077499999993,20.42881029,10.3084125,11.031217635,26.65234375,23.96875,277.3203125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_rebuild,3,0058-ethereum_rpc_finalized_json-n69-ext_rebuild-t3-local,200,10.7891455,21.0123684,21.289007,10.785563,11.07959032,26.72265625,23.97265625,271.38671875,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,ext_rebuild,4,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-local,200,10.174176,21.443322249999998,21.52286403,10.1710555,11.091364495,29.0078125,23.96875,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,full,0,0029-ethereum_rpc_finalized_json-n69-full-t0-local,200,10.3713485,21.24922455,21.29481167,10.367228,10.79222275,26.83203125,23.97265625,268.0078125,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,full,1,0066-ethereum_rpc_finalized_json-n69-full-t1-local,200,9.364799,18.9943819,19.031501369999997,9.361474999999999,10.23251083,27.109375,23.97265625,276.25,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,full,2,0038-ethereum_rpc_finalized_json-n69-full-t2-local,200,10.308521500000001,21.010488,21.0827457,10.304929,11.05336571,26.7265625,23.9765625,269.375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,full,3,0002-ethereum_rpc_finalized_json-n69-full-t3-local,200,10.419355,20.985504799999998,21.10670266,10.4151055,11.032361815,27.26953125,23.98046875,250.1640625,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,full,4,0009-ethereum_rpc_finalized_json-n69-full-t4-local,200,10.1795235,21.55212385,21.69694048,10.176125,11.096580005,29.01171875,23.98046875,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,leaf,0,0060-ethereum_rpc_finalized_json-n69-leaf-t0-local,200,11.0404285,20.892384449999998,20.94102522,11.037077,11.42623103,26.88671875,23.9765625,271.38671875,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,leaf,1,0010-ethereum_rpc_finalized_json-n69-leaf-t1-local,200,10.0569985,19.70076465,19.79558982,10.0539055,10.979361095,27.04296875,23.9765625,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,leaf,2,0067-ethereum_rpc_finalized_json-n69-leaf-t2-local,200,11.0740955,20.9288758,20.97069222,11.070308,11.729179325,27.234375,23.9765625,277.25,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,leaf,3,0013-ethereum_rpc_finalized_json-n69-leaf-t3-local,200,11.5343265,21.825746549999998,21.92273573,11.530234,11.89548633,26.796875,23.98046875,267.80859375,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,ethereum_rpc_finalized_json,69,leaf,4,0057-ethereum_rpc_finalized_json-n69-leaf-t4-local,200,11.0337435,22.3804947,22.49036591,11.030725499999999,11.89875172,28.921875,23.9609375,271.38671875,0,0.0,200,0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,archive,0,0064-synthetic-n512-archive-t0-local,200,0.5265655,0.5517373499999999,0.5680641099999992,0.525482,0.526215755,24.30859375,23.9609375,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,archive,1,0041-synthetic-n512-archive-t1-local,200,0.531954,0.5588546,0.5766191399999995,0.53076,0.53192742,24.32421875,23.97265625,269.375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,archive,2,0063-synthetic-n512-archive-t2-local,200,0.534121,0.59824955,0.70399419,0.533056,0.540139985,24.31640625,23.96484375,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,archive,3,0074-synthetic-n512-archive-t3-local,200,0.5351589999999999,0.5623222999999999,0.5955685899999997,0.5338259999999999,0.534530535,24.31640625,23.96484375,277.3203125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,archive,4,0052-synthetic-n512-archive-t4-local,200,0.5307965,0.5529115,0.5758724199999993,0.5296485,0.529064005,24.32421875,23.9765625,269.86328125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_cached,0,0023-synthetic-n512-ext_cached-t0-local,200,0.5375004999999999,0.5862981999999998,0.7042575799999998,0.536065,0.540824395,24.33203125,23.9765625,267.80859375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_cached,1,0016-synthetic-n512-ext_cached-t1-local,200,0.5285655,0.5543629,0.5794823199999994,0.527297,0.527753425,24.32421875,23.96875,267.80859375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_cached,2,0070-synthetic-n512-ext_cached-t2-local,200,0.5395110000000001,0.5682594,0.6018627399999998,0.5381685,0.53901846,24.328125,23.9765625,277.3203125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_cached,3,0061-synthetic-n512-ext_cached-t3-local,200,0.5292325,0.55781985,0.5771143899999993,0.528065,0.52918898,24.32421875,23.96875,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_cached,4,0032-synthetic-n512-ext_cached-t4-local,200,0.5318335000000001,0.5594155999999999,0.58290826,0.5304075,0.53141432,24.33203125,23.9765625,268.0078125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_rebuild,0,0043-synthetic-n512-ext_rebuild-t0-local,200,0.5299355,0.55909745,0.6066886999999997,0.5285835000000001,0.530733855,24.32421875,23.96875,269.375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_rebuild,1,0035-synthetic-n512-ext_rebuild-t1-local,200,0.533769,0.58271525,0.7043695499999999,0.5324260000000001,0.538047865,24.328125,23.9765625,268.0078125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_rebuild,2,0030-synthetic-n512-ext_rebuild-t2-local,200,0.5305835,0.5568706999999999,0.5705390399999999,0.529398,0.52973824,24.3203125,23.96484375,268.0078125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_rebuild,3,0034-synthetic-n512-ext_rebuild-t3-local,200,0.529315,0.5570543499999999,0.600819249999999,0.5281485,0.53043075,24.33203125,23.9765625,268.0078125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,ext_rebuild,4,0046-synthetic-n512-ext_rebuild-t4-local,200,0.539454,0.56512095,0.6155013199999999,0.5383155,0.53901247,24.328125,23.97265625,269.86328125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,full,0,0033-synthetic-n512-full-t0-local,200,0.5319725,0.5564953,0.5771106599999993,0.530732,0.53099868,24.30859375,23.95703125,268.0078125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,full,1,0059-synthetic-n512-full-t1-local,200,0.533019,0.56191615,0.6192543999999993,0.531686,0.533356685,24.32421875,23.9765625,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,full,2,0000-synthetic-n512-full-t2-local,200,0.529992,0.602173,0.6502462399999996,0.5287135000000001,0.53419034,24.33203125,23.98046875,108.46875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,full,3,0049-synthetic-n512-full-t3-local,200,0.541065,0.5657093,0.6014106999999995,0.5396485,0.540499615,24.32421875,23.97265625,269.86328125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,full,4,0042-synthetic-n512-full-t4-local,200,0.5324905,0.5575378499999999,0.5718882099999996,0.531167,0.531834785,24.33203125,23.98046875,269.375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,leaf,0,0028-synthetic-n512-leaf-t0-local,200,3.308872,3.36865145,3.4281007,3.305807,3.30319119,24.6640625,23.9765625,267.80859375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,leaf,1,0062-synthetic-n512-leaf-t1-local,200,3.318732,3.3691801,3.47809441,3.316204,3.313418145,24.671875,23.984375,271.38671875,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,leaf,2,0027-synthetic-n512-leaf-t2-local,200,3.2821225,3.33373555,3.4107600799999997,3.2800665,3.279032565,24.66796875,23.98046875,267.80859375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,leaf,3,0025-synthetic-n512-leaf-t3-local,200,3.2556969999999996,3.30075555,3.42152915,3.2533725000000002,3.24899741,24.65234375,23.96484375,267.80859375,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,512,leaf,4,0048-synthetic-n512-leaf-t4-local,200,3.280076,3.3358354,3.43128619,3.277464,3.27580006,24.66796875,23.98046875,269.86328125,0,0.0,200,0,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,archive,0,0050-synthetic-n4096-archive-t0-local,200,0.5498705,0.5778624,0.5937014999999991,0.5483885,0.549862215,24.33203125,23.97265625,269.86328125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,archive,1,0065-synthetic-n4096-archive-t1-local,200,0.5570930000000001,0.58535315,0.5988785399999997,0.555769,0.55624017,24.33203125,23.97265625,271.38671875,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,archive,2,0040-synthetic-n4096-archive-t2-local,200,0.553463,0.5804207,0.5974413199999998,0.5522875,0.553557995,24.3359375,23.9765625,269.375,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,archive,3,0073-synthetic-n4096-archive-t3-local,200,0.5530474999999999,0.5804726,0.6090728599999998,0.551677,0.55219646,24.33203125,23.97265625,277.3203125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,archive,4,0031-synthetic-n4096-archive-t4-local,200,0.5563055,0.5852897,0.6267644699999999,0.554944,0.555579685,24.32421875,23.96484375,268.0078125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,ext_cached,0,0069-synthetic-n4096-ext_cached-t0-local,200,0.5502594999999999,0.5928038,0.7243302699999999,0.5490465,0.55401122,24.328125,23.96875,277.3203125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,ext_cached,1,0001-synthetic-n4096-ext_cached-t1-local,200,0.5531385,0.57960285,0.5939765799999996,0.551879,0.552542395,24.32421875,23.96875,133.40234375,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,ext_cached,2,0037-synthetic-n4096-ext_cached-t2-local,200,0.5537685,0.6007106,0.7317055899999998,0.5523985,0.55695491,24.31640625,23.95703125,268.0078125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,local,synthetic,4096,ext_cached,3,0055-synthetic-n4096-ext_cached-t3-local,200,0.5536110000000001,0.5824512000000001,0.62507033,0.5523335,0.553775965,24.3359375,23.9765625,269.86328125,0,0.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
